               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.042158,             0.02895,                   0,              0.8576,             0.68678,             0.74836,             0.42692,            0.038586,             0.02661,                   0,             0.00901,             0.00901,             0.00901
                 102,            0.042022,            0.029229,                   0,             0.85856,             0.68606,             0.74828,             0.42692,            0.038587,            0.026607,                   0,           0.0090001,           0.0090001,           0.0090001
                 103,            0.042286,            0.028967,                   0,              0.8594,             0.68562,             0.74815,             0.42705,            0.038585,            0.026606,                   0,           0.0089902,           0.0089902,           0.0089902
                 104,            0.042333,            0.029291,                   0,             0.85972,             0.68538,             0.74826,             0.42703,            0.038583,            0.026608,                   0,           0.0089803,           0.0089803,           0.0089803
                 105,            0.042061,            0.029516,                   0,             0.85873,              0.6862,             0.74874,             0.42704,            0.038582,            0.026606,                   0,           0.0089704,           0.0089704,           0.0089704
                 106,             0.04211,            0.029381,                   0,             0.85848,             0.68672,             0.74899,             0.42711,            0.038581,            0.026605,                   0,           0.0089605,           0.0089605,           0.0089605
                 107,            0.042083,            0.029528,                   0,             0.85786,             0.68746,             0.74898,             0.42721,            0.038581,            0.026603,                   0,           0.0089506,           0.0089506,           0.0089506
                 108,            0.042103,            0.029345,                   0,             0.85699,             0.68836,             0.74897,             0.42721,            0.038579,            0.026602,                   0,           0.0089407,           0.0089407,           0.0089407
                 109,            0.042444,            0.029152,                   0,             0.85741,             0.68796,             0.74907,             0.42724,            0.038576,            0.026603,                   0,           0.0089308,           0.0089308,           0.0089308
                 110,            0.042301,            0.029175,                   0,             0.85758,             0.68792,             0.74895,             0.42721,            0.038572,            0.026605,                   0,           0.0089209,           0.0089209,           0.0089209
                 111,            0.042378,            0.029214,                   0,              0.8578,              0.6877,              0.7487,             0.42723,             0.03857,            0.026601,                   0,            0.008911,            0.008911,            0.008911
                 112,            0.041913,            0.028993,                   0,              0.8578,             0.68796,             0.74875,             0.42724,            0.038566,            0.026601,                   0,           0.0089011,           0.0089011,           0.0089011
                 113,            0.041992,            0.029131,                   0,             0.85702,              0.6885,             0.74876,              0.4274,            0.038563,            0.026602,                   0,           0.0088912,           0.0088912,           0.0088912
                 114,             0.04188,            0.029051,                   0,             0.85701,             0.68894,             0.74886,             0.42749,            0.038561,            0.026605,                   0,           0.0088813,           0.0088813,           0.0088813
                 115,            0.041734,            0.028819,                   0,             0.85644,             0.68904,             0.74915,             0.42768,            0.038558,            0.026604,                   0,           0.0088714,           0.0088714,           0.0088714
                 116,            0.042017,            0.029163,                   0,             0.85685,             0.68874,             0.74913,             0.42768,            0.038556,            0.026604,                   0,           0.0088615,           0.0088615,           0.0088615
                 117,            0.042243,            0.029351,                   0,             0.85653,             0.68892,             0.74933,             0.42786,            0.038551,              0.0266,                   0,           0.0088516,           0.0088516,           0.0088516
                 118,            0.041778,            0.029225,                   0,             0.85628,             0.68936,             0.74936,             0.42808,            0.038547,            0.026601,                   0,           0.0088417,           0.0088417,           0.0088417
                 119,            0.042215,            0.029023,                   0,             0.85641,             0.68958,             0.74956,             0.42828,            0.038544,            0.026601,                   0,           0.0088318,           0.0088318,           0.0088318
                 120,            0.042167,            0.029414,                   0,             0.85664,             0.68966,             0.74969,             0.42824,            0.038542,            0.026599,                   0,           0.0088219,           0.0088219,           0.0088219
                 121,            0.041902,              0.0292,                   0,             0.85566,             0.69014,             0.74974,             0.42839,            0.038541,            0.026598,                   0,            0.008812,            0.008812,            0.008812
                 122,            0.041912,            0.029112,                   0,             0.85454,             0.69088,             0.74985,             0.42833,            0.038539,            0.026598,                   0,           0.0088021,           0.0088021,           0.0088021
                 123,             0.04226,             0.02941,                   0,             0.85497,             0.69096,             0.74998,             0.42826,             0.03854,              0.0266,                   0,           0.0087922,           0.0087922,           0.0087922
                 124,             0.04215,            0.029338,                   0,             0.85517,             0.69098,             0.75012,             0.42828,            0.038537,            0.026597,                   0,           0.0087823,           0.0087823,           0.0087823
                 125,            0.041757,            0.029161,                   0,             0.85538,             0.69086,             0.75015,             0.42829,            0.038536,            0.026595,                   0,           0.0087724,           0.0087724,           0.0087724
                 126,            0.042145,            0.029237,                   0,             0.85608,             0.69026,             0.75001,             0.42841,            0.038534,              0.0266,                   0,           0.0087625,           0.0087625,           0.0087625
                 127,            0.042036,            0.029121,                   0,             0.85627,              0.6901,             0.75003,              0.4284,            0.038533,              0.0266,                   0,           0.0087526,           0.0087526,           0.0087526
                 128,            0.041808,            0.029359,                   0,             0.85571,             0.69042,             0.75027,             0.42853,            0.038531,            0.026603,                   0,           0.0087427,           0.0087427,           0.0087427
                 129,            0.041918,            0.029492,                   0,             0.85591,             0.69012,             0.75007,             0.42847,            0.038531,            0.026609,                   0,           0.0087328,           0.0087328,           0.0087328
                 130,            0.041954,             0.02912,                   0,             0.85563,             0.69036,             0.75016,             0.42855,            0.038528,            0.026612,                   0,           0.0087229,           0.0087229,           0.0087229
                 131,              0.0422,            0.029154,                   0,             0.85578,             0.69002,             0.74997,             0.42845,            0.038523,            0.026618,                   0,            0.008713,            0.008713,            0.008713
                 132,            0.042091,            0.028961,                   0,             0.85567,             0.69044,             0.75031,             0.42858,            0.038519,             0.02662,                   0,           0.0087031,           0.0087031,           0.0087031
                 133,             0.04165,            0.028735,                   0,             0.85595,             0.69022,             0.75043,             0.42867,            0.038519,            0.026622,                   0,           0.0086932,           0.0086932,           0.0086932
                 134,             0.04202,            0.029571,                   0,             0.85685,             0.68981,             0.75047,             0.42875,            0.038517,            0.026622,                   0,           0.0086833,           0.0086833,           0.0086833
                 135,            0.041726,            0.029029,                   0,             0.85572,             0.69038,             0.75049,              0.4287,            0.038518,            0.026622,                   0,           0.0086734,           0.0086734,           0.0086734
                 136,            0.042025,            0.029045,                   0,             0.85582,             0.69046,             0.75048,             0.42867,            0.038517,            0.026625,                   0,           0.0086635,           0.0086635,           0.0086635
                 137,            0.041933,            0.028933,                   0,             0.85481,             0.69132,             0.75054,             0.42872,            0.038516,            0.026624,                   0,           0.0086536,           0.0086536,           0.0086536
                 138,            0.041813,            0.028973,                   0,             0.85526,             0.69146,              0.7507,             0.42871,            0.038513,            0.026621,                   0,           0.0086437,           0.0086437,           0.0086437
                 139,            0.042007,            0.029051,                   0,             0.85583,             0.69124,             0.75067,             0.42865,            0.038507,            0.026619,                   0,           0.0086338,           0.0086338,           0.0086338
                 140,            0.042252,            0.029216,                   0,             0.85592,              0.6914,             0.75098,             0.42874,            0.038505,            0.026622,                   0,           0.0086239,           0.0086239,           0.0086239
                 141,            0.041588,            0.028758,                   0,             0.85521,             0.69286,             0.75128,             0.42882,            0.038502,             0.02662,                   0,            0.008614,            0.008614,            0.008614
                 142,            0.041664,            0.029195,                   0,             0.85583,             0.69256,             0.75135,             0.42886,            0.038498,            0.026617,                   0,           0.0086041,           0.0086041,           0.0086041
                 143,             0.04204,            0.029095,                   0,             0.85565,             0.69306,             0.75169,             0.42888,            0.038495,            0.026616,                   0,           0.0085942,           0.0085942,           0.0085942
                 144,            0.042152,            0.029564,                   0,              0.8555,             0.69286,             0.75179,             0.42875,            0.038492,            0.026619,                   0,           0.0085843,           0.0085843,           0.0085843
                 145,            0.042295,            0.029238,                   0,             0.85574,              0.6926,             0.75208,             0.42901,            0.038485,            0.026616,                   0,           0.0085744,           0.0085744,           0.0085744
                 146,            0.041434,             0.02874,                   0,              0.8553,             0.69252,             0.75179,             0.42908,            0.038482,            0.026616,                   0,           0.0085645,           0.0085645,           0.0085645
                 147,            0.041291,             0.02846,                   0,             0.85577,             0.69324,             0.75183,             0.42919,            0.038481,            0.026616,                   0,           0.0085546,           0.0085546,           0.0085546
                 148,            0.041881,            0.028846,                   0,              0.8562,             0.69212,             0.75184,             0.42933,            0.038479,            0.026614,                   0,           0.0085447,           0.0085447,           0.0085447
                 149,             0.04179,            0.029173,                   0,             0.85589,             0.69218,             0.75177,             0.42937,            0.038479,            0.026613,                   0,           0.0085348,           0.0085348,           0.0085348
                 150,            0.041914,             0.02909,                   0,              0.8553,             0.69298,             0.75185,             0.42932,            0.038476,            0.026611,                   0,           0.0085249,           0.0085249,           0.0085249
                 151,            0.041903,            0.028808,                   0,             0.85555,             0.69308,             0.75209,             0.42942,            0.038472,            0.026609,                   0,            0.008515,            0.008515,            0.008515
                 152,            0.041873,            0.029193,                   0,              0.8555,             0.69328,             0.75215,             0.42933,            0.038472,             0.02661,                   0,           0.0085051,           0.0085051,           0.0085051
                 153,            0.042066,            0.029057,                   0,             0.85532,             0.69313,             0.75229,             0.42933,             0.03847,             0.02661,                   0,           0.0084952,           0.0084952,           0.0084952
                 154,            0.041736,            0.028893,                   0,             0.85571,             0.69338,             0.75249,             0.42955,            0.038469,             0.02661,                   0,           0.0084853,           0.0084853,           0.0084853
                 155,            0.041926,            0.029024,                   0,             0.85567,              0.6939,              0.7525,             0.42956,            0.038464,            0.026611,                   0,           0.0084754,           0.0084754,           0.0084754
                 156,            0.042065,            0.029354,                   0,             0.85485,             0.69436,             0.75238,             0.42963,             0.03846,            0.026609,                   0,           0.0084655,           0.0084655,           0.0084655
                 157,            0.041941,            0.029129,                   0,              0.8545,             0.69416,             0.75225,             0.42963,            0.038457,            0.026609,                   0,           0.0084556,           0.0084556,           0.0084556
                 158,            0.041541,            0.029048,                   0,             0.85459,              0.6942,              0.7525,             0.42968,            0.038454,            0.026609,                   0,           0.0084457,           0.0084457,           0.0084457
                 159,            0.041669,            0.028638,                   0,             0.85461,              0.6941,             0.75276,             0.42981,            0.038449,            0.026608,                   0,           0.0084358,           0.0084358,           0.0084358
                 160,             0.04183,             0.02925,                   0,             0.85523,             0.69412,             0.75283,             0.42979,            0.038445,            0.026611,                   0,           0.0084259,           0.0084259,           0.0084259
                 161,            0.041535,            0.028853,                   0,              0.8547,             0.69446,             0.75308,             0.43004,            0.038441,            0.026612,                   0,            0.008416,            0.008416,            0.008416
                 162,             0.04168,            0.028966,                   0,             0.85536,              0.6943,              0.7533,             0.43003,            0.038437,            0.026613,                   0,           0.0084061,           0.0084061,           0.0084061
                 163,            0.041661,            0.028994,                   0,             0.85607,             0.69426,             0.75346,             0.43024,            0.038433,             0.02661,                   0,           0.0083962,           0.0083962,           0.0083962
